"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","realm_general2","Notes","genus","species","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","lifespan_days","lifespan_days_reference","is_in_south","season_when_away_100km_start","season_when_away_100km_stop","season_inactive_start","season_inactive_stop","season_inactive_start2","season_inactive_stop2","experienced_var_mean","experienced_var_max","sd_cumulative","ARR","std.error","statistic","p.value","conf.low","conf.high"
703,"Cyprinus carpio","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Golovanov & Smirnov 2007","Comte","Cyprinus carpio_55.71_37.57",12,55.71,37.57,"","Institute of Biology of Inland Water Russia",10,30.4,"tmax",1.22,"SD",6,"critical","LOE","0.83",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Cyprinus","carpio",120,"Froese & Pauly, 2000","","","non-migratory","Stuart & Jones, 2006","","","","Nikki","13870","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",11.6370664261742,11.9643957999091,11.6318203277196,0.42492505353319,0.106696703689769,3.98255090212253,0.000873112106655312,0.200763597130287,0.649086509936094
704,"Cyprinus carpio","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Golovanov & Smirnov 2007","Comte","Cyprinus carpio_55.71_37.57",20,55.71,37.57,"","Institute of Biology of Inland Water Russia",10,36,"tmax",0.98,"SD",6,"critical","LOE","0.83",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Cyprinus","carpio",120,"Froese & Pauly, 2000","","","non-migratory","Stuart & Jones, 2006","","","","Nikki","13870","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",11.6370664261742,11.9643957999091,11.6318203277196,0.42492505353319,0.106696703689769,3.98255090212253,0.000873112106655312,0.200763597130287,0.649086509936094
705,"Cyprinus carpio","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Golovanov 2013","Comte","Cyprinus carpio_58.44_38.42",15,58.44,38.42,"","Rybinsk Water Reservoir Russia",14,36.5,"tmax",0.2,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Cyprinus","carpio",120,"Froese & Pauly, 2000","","","non-migratory","Stuart & Jones, 2006","","","","Nikki","13870","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",10.6353112375139,10.9316434959949,10.6014923042944,NA,NA,NA,NA,NA,NA
706,"Cyprinus carpio","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Golovanov 2013","Comte","Cyprinus carpio_58.44_38.42",15,58.44,38.42,"","Rybinsk Water Reservoir Russia",14,35.6,"tmax",0.1,"SD",NA,"critical","LOE",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Cyprinus","carpio",120,"Froese & Pauly, 2000","","","non-migratory","Stuart & Jones, 2006","","","","Nikki","13870","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",10.6353112375139,10.9316434959949,10.6014923042944,NA,NA,NA,NA,NA,NA
763,"Dicentrarchus labrax","Chordata","Teleostei","Perciformes","Moronidae",NA,"Düolger et al. 2012","Comte","Dicentrarchus labrax_36.76_35.71",15,36.76,35.71,"","Yumurtalik Adana Turkey",35,33.23,"tmax",0.67,"SD",15,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Dicentrarchus","labrax",103,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Fall-Winter","Fall-Winter","Kelley & Pickett, 1987;Meyers et al., 2015","Nikki","10950","Froese & Pauly, 2000","N",0.708,0.125,NA,NA,"","",5.21382546668779,5.38880969843969,5.24672659377581,0.270999999999997,0.0294448637286699,9.20364252649367,0.0689001321474693,-0.103132466965247,0.645132466965241
764,"Dicentrarchus labrax","Chordata","Teleostei","Perciformes","Moronidae",NA,"Düolger et al. 2012","Comte","Dicentrarchus labrax_36.76_35.71",20,36.76,35.71,"","Yumurtalik Adana Turkey",35,34.84,"tmax",0.37,"SD",15,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Dicentrarchus","labrax",103,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Fall-Winter","Fall-Winter","Kelley & Pickett, 1987;Meyers et al., 2015","Nikki","10950","Froese & Pauly, 2000","N",0.708,0.125,NA,NA,"","",5.21382546668779,5.38880969843969,5.24672659377581,0.270999999999997,0.0294448637286699,9.20364252649367,0.0689001321474693,-0.103132466965247,0.645132466965241
765,"Dicentrarchus labrax","Chordata","Teleostei","Perciformes","Moronidae",NA,"Düolger et al. 2012","Comte","Dicentrarchus labrax_36.76_35.71",25,36.76,35.71,"","Yumurtalik Adana Turkey",35,35.94,"tmax",0.41,"SD",15,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Dicentrarchus","labrax",103,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Fall-Winter","Fall-Winter","Kelley & Pickett, 1987;Meyers et al., 2015","Nikki","10950","Froese & Pauly, 2000","N",0.708,0.125,NA,NA,"","",5.21382546668779,5.38880969843969,5.24672659377581,0.270999999999997,0.0294448637286699,9.20364252649367,0.0689001321474693,-0.103132466965247,0.645132466965241
771,"Dorosoma cepedianum","Chordata","Teleostei","Clupeiformes","Clupeidae",NA,"Cvancara et al. 1977","Comte","Dorosoma cepedianum_38.34_-90.37",31,38.34,-90.37,"","Mississippi River US",NA,28.5,"tmax",NA,"SD",20,"lethal","death","0.07",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Dorosoma","cepedianum",57,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","3650","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",10.829170657598,11.4115838500143,10.8326842237545,NA,NA,NA,NA,NA,NA
996,"Galaxias fasciatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias fasciatus_-43.218139_170.210452",16,-43.218139,170.210452,"inferred","South Westland, New Zealand",NA,29,"tmax",NA,NA,NA,"lethal","50percent_survival",NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Main 1988","Freshwater",NA,"Galaxias","fasciatus",30,"Froese & Pauly, 2000","","","non-migratory","Hopkins, 1979","","","","Nikki","2555","IUCN, 2020","Y",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
997,"Galaxias fasciatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias fasciatus_-37.595991_175.104216",14,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,30.6,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater",NA,"Galaxias","fasciatus",30,"Froese & Pauly, 2000","","","non-migratory","Hopkins, 1979","","","","Nikki","2555","IUCN, 2020","Y",NA,NA,NA,NA,"","",NA,NA,NA,0.11933962264151,0.158365807066271,0.753569377457661,0.505856683044853,-0.384651054939816,0.623330300222836
998,"Galaxias fasciatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias fasciatus_-43.218139_170.210452",16,-43.218139,170.210452,"inferred","South Westland, New Zealand",NA,30,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Main 1988","Freshwater",NA,"Galaxias","fasciatus",30,"Froese & Pauly, 2000","","","non-migratory","Hopkins, 1979","","","","Nikki","2555","IUCN, 2020","Y",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
999,"Galaxias fasciatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias fasciatus_-37.595991_175.104216",20,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,32.5,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater",NA,"Galaxias","fasciatus",30,"Froese & Pauly, 2000","","","non-migratory","Hopkins, 1979","","","","Nikki","2555","IUCN, 2020","Y",NA,NA,NA,NA,"","",NA,NA,NA,0.11933962264151,0.158365807066271,0.753569377457661,0.505856683044853,-0.384651054939816,0.623330300222836
1000,"Galaxias fasciatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias fasciatus_-37.595991_175.104216",22,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,31.2,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater",NA,"Galaxias","fasciatus",30,"Froese & Pauly, 2000","","","non-migratory","Hopkins, 1979","","","","Nikki","2555","IUCN, 2020","Y",NA,NA,NA,NA,"","",NA,NA,NA,0.11933962264151,0.158365807066271,0.753569377457661,0.505856683044853,-0.384651054939816,0.623330300222836
1001,"Galaxias fasciatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias fasciatus_-37.595991_175.104216",24,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,34,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater",NA,"Galaxias","fasciatus",30,"Froese & Pauly, 2000","","","non-migratory","Hopkins, 1979","","","","Nikki","2555","IUCN, 2020","Y",NA,NA,NA,NA,"","",NA,NA,NA,0.11933962264151,0.158365807066271,0.753569377457661,0.505856683044853,-0.384651054939816,0.623330300222836
1002,"Galaxias fasciatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias fasciatus_-37.595991_175.104216",26,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,31.1,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater",NA,"Galaxias","fasciatus",30,"Froese & Pauly, 2000","","","non-migratory","Hopkins, 1979","","","","Nikki","2555","IUCN, 2020","Y",NA,NA,NA,NA,"","",NA,NA,NA,0.11933962264151,0.158365807066271,0.753569377457661,0.505856683044853,-0.384651054939816,0.623330300222836
1013,"Galaxias maculatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias maculatus_-37.595991_175.104216",20,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,33.1,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater","complicated migration","Galaxias","maculatus",19,"Froese & Pauly, 2000","","","migratory","Froese & Pauly, 2000","Aug-Oct","Aug-Oct","Barriga et al., 2007;Ergül et al., 2014","Nikki","1825","IUCN, 2020","Y",0.625,0.792,NA,NA,"","",NA,NA,NA,0.338544112713854,0.0113692022400646,29.7772970842967,7.57446384433127e-06,0.306978146804423,0.370110078623285
1014,"Galaxias maculatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias maculatus_-37.595991_175.104216",12,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,30.5,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater","complicated migration","Galaxias","maculatus",19,"Froese & Pauly, 2000","","","migratory","Froese & Pauly, 2000","Aug-Oct","Aug-Oct","Barriga et al., 2007;Ergül et al., 2014","Nikki","1825","IUCN, 2020","Y",0.625,0.792,NA,NA,"","",NA,NA,NA,0.338544112713854,0.0113692022400646,29.7772970842967,7.57446384433127e-06,0.306978146804423,0.370110078623285
1015,"Galaxias maculatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias maculatus_-37.595991_175.104216",16,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,31.7,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater","complicated migration","Galaxias","maculatus",19,"Froese & Pauly, 2000","","","migratory","Froese & Pauly, 2000","Aug-Oct","Aug-Oct","Barriga et al., 2007;Ergül et al., 2014","Nikki","1825","IUCN, 2020","Y",0.625,0.792,NA,NA,"","",NA,NA,NA,0.338544112713854,0.0113692022400646,29.7772970842967,7.57446384433127e-06,0.306978146804423,0.370110078623285
1016,"Galaxias maculatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias maculatus_-37.595991_175.104216",20,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,32.9,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater","complicated migration","Galaxias","maculatus",19,"Froese & Pauly, 2000","","","migratory","Froese & Pauly, 2000","Aug-Oct","Aug-Oct","Barriga et al., 2007;Ergül et al., 2014","Nikki","1825","IUCN, 2020","Y",0.625,0.792,NA,NA,"","",NA,NA,NA,0.338544112713854,0.0113692022400646,29.7772970842967,7.57446384433127e-06,0.306978146804423,0.370110078623285
1017,"Galaxias maculatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias maculatus_-37.595991_175.104216",22,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,33.8,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater","complicated migration","Galaxias","maculatus",19,"Froese & Pauly, 2000","","","migratory","Froese & Pauly, 2000","Aug-Oct","Aug-Oct","Barriga et al., 2007;Ergül et al., 2014","Nikki","1825","IUCN, 2020","Y",0.625,0.792,NA,NA,"","",NA,NA,NA,0.338544112713854,0.0113692022400646,29.7772970842967,7.57446384433127e-06,0.306978146804423,0.370110078623285
1018,"Galaxias maculatus","Chordata","Teleostei","Osmeriformes","Galaxiidae","FL","Richardson_et_al_1994","intratherm_team","Galaxias maculatus_-37.595991_175.104216",26.5,-37.595991,175.104216,"inferred","undistinct location in Waikato District, New Zealand",NA,35.4,"tmax",NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,"Juvenile","Primary reference is Simons 1986","Freshwater","complicated migration","Galaxias","maculatus",19,"Froese & Pauly, 2000","","","migratory","Froese & Pauly, 2000","Aug-Oct","Aug-Oct","Barriga et al., 2007;Ergül et al., 2014","Nikki","1825","IUCN, 2020","Y",0.625,0.792,NA,NA,"","",NA,NA,NA,0.338544112713854,0.0113692022400646,29.7772970842967,7.57446384433127e-06,0.306978146804423,0.370110078623285
1151,"Hypentelium nigricans","Chordata","Teleostei","Cypriniformes","Catostomidae",NA,"Cherry et al. 1977","Comte","Hypentelium nigricans_36.94_-81.05",18,36.94,-81.05,"","New River drainage US",7,27,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Hypentelium","nigricans",61,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","4015","O’Kelley & Powers, 2007","N",NA,NA,NA,NA,"","",8.50840874880439,9.10521568283946,8.51133215211588,0.419047619047619,0.110383102544214,3.79630223638413,0.0191645565815994,0.11257499429219,0.725520243803048
1152,"Hypentelium nigricans","Chordata","Teleostei","Cypriniformes","Catostomidae",NA,"Cherry et al. 1977","Comte","Hypentelium nigricans_36.94_-81.05",21,36.94,-81.05,"","New River drainage US",7,30,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Hypentelium","nigricans",61,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","4015","O’Kelley & Powers, 2007","N",NA,NA,NA,NA,"","",8.50840874880439,9.10521568283946,8.51133215211588,0.419047619047619,0.110383102544214,3.79630223638413,0.0191645565815994,0.11257499429219,0.725520243803048
1153,"Hypentelium nigricans","Chordata","Teleostei","Cypriniformes","Catostomidae",NA,"Cherry et al. 1977","Comte","Hypentelium nigricans_36.94_-81.05",24,36.94,-81.05,"","New River drainage US",7,33,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Hypentelium","nigricans",61,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","4015","O’Kelley & Powers, 2007","N",NA,NA,NA,NA,"","",8.50840874880439,9.10521568283946,8.51133215211588,0.419047619047619,0.110383102544214,3.79630223638413,0.0191645565815994,0.11257499429219,0.725520243803048
1154,"Hypentelium nigricans","Chordata","Teleostei","Cypriniformes","Catostomidae",NA,"Cherry et al. 1977","Comte","Hypentelium nigricans_36.94_-81.05",27,36.94,-81.05,"","New River drainage US",7,33,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Hypentelium","nigricans",61,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","4015","O’Kelley & Powers, 2007","N",NA,NA,NA,NA,"","",8.50840874880439,9.10521568283946,8.51133215211588,0.419047619047619,0.110383102544214,3.79630223638413,0.0191645565815994,0.11257499429219,0.725520243803048
1155,"Hypentelium nigricans","Chordata","Teleostei","Cypriniformes","Catostomidae",NA,"Cherry et al. 1977","Comte","Hypentelium nigricans_36.94_-81.05",30,36.94,-81.05,"","New River drainage US",7,33,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Hypentelium","nigricans",61,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","4015","O’Kelley & Powers, 2007","N",NA,NA,NA,NA,"","",8.50840874880439,9.10521568283946,8.51133215211588,0.419047619047619,0.110383102544214,3.79630223638413,0.0191645565815994,0.11257499429219,0.725520243803048
1156,"Hypentelium nigricans","Chordata","Teleostei","Cypriniformes","Catostomidae",NA,"Cherry et al. 1977","Comte","Hypentelium nigricans_36.94_-81.05",33,36.94,-81.05,"","New River drainage US",7,34,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Hypentelium","nigricans",61,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","4015","O’Kelley & Powers, 2007","N",NA,NA,NA,NA,"","",8.50840874880439,9.10521568283946,8.51133215211588,0.419047619047619,0.110383102544214,3.79630223638413,0.0191645565815994,0.11257499429219,0.725520243803048
1193,"Hypophthalmichthys nobilis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Bettoli et al. 1985","Comte","Hypophthalmichthys nobilis_34.95_-92.49",23,34.95,-92.49,"","Arkansas US",3,38.8,"tmax",0.44,"SD",18,"lethal","death","0.5",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Hypophthalmichthys","nobilis",146,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Spring-Summer","Spring-Summer","L. M. Peters et al., 2006;Froese & Pauly, 2000","Nikki","7300","Froese & Pauly, 2000","N",0.208,0.625,NA,NA,"","",8.59284420864324,8.91838147056032,8.57758583950701,NA,NA,NA,NA,NA,NA
1198,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Yoder et al. 2012","Comte","Ictalurus punctatus_30.33_-110.42",20,30.33,-110.42,"","Sonora, Mexico",NA,35,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",6.73379414163657,6.92043866924815,6.73813321993551,0.633333333333332,0.0192450089729871,32.9089653438092,6.16717546287556e-05,0.572087125632097,0.694579541034567
1199,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Yoder et al. 2012","Comte","Ictalurus punctatus_30.33_-110.42",23,30.33,-110.42,"","Sonora, Mexico",NA,37,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",6.73379414163657,6.92043866924815,6.73813321993551,0.633333333333332,0.0192450089729871,32.9089653438092,6.16717546287556e-05,0.572087125632097,0.694579541034567
1200,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Yoder et al. 2012","Comte","Ictalurus punctatus_30.33_-110.42",26,30.33,-110.42,"","Sonora, Mexico",NA,39,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",6.73379414163657,6.92043866924815,6.73813321993551,0.633333333333332,0.0192450089729871,32.9089653438092,6.16717546287556e-05,0.572087125632097,0.694579541034567
1201,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Yoder et al. 2012","Comte","Ictalurus punctatus_30.33_-110.42",29,30.33,-110.42,"","Sonora, Mexico",NA,41,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",6.73379414163657,6.92043866924815,6.73813321993551,0.633333333333332,0.0192450089729871,32.9089653438092,6.16717546287556e-05,0.572087125632097,0.694579541034567
1202,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Yoder et al. 2012","Comte","Ictalurus punctatus_30.33_-110.42",32,30.33,-110.42,"","Sonora, Mexico",NA,42.5,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",6.73379414163657,6.92043866924815,6.73813321993551,0.633333333333332,0.0192450089729871,32.9089653438092,6.16717546287556e-05,0.572087125632097,0.694579541034567
1203,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Bennett et al. 1998","Comte","Ictalurus punctatus_34.45_-96.64",10,34.45,-96.64,"","Connerville Johnston County Oklahoma US",25,30.9,"tmax",0.61,"SD",30,"critical","LOE","0.15",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",9.41413401609455,9.70299185209875,9.40118161505732,0.444406779661017,0.0235245445056236,18.8911959402564,7.65694804473105e-06,0.383935012863243,0.504878546458791
1204,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Bennett et al. 1998","Comte","Ictalurus punctatus_34.45_-96.64",20,34.45,-96.64,"","Connerville Johnston County Oklahoma US",25,35.8,"tmax",0.47,"SD",30,"critical","LOE","0.15",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",9.41413401609455,9.70299185209875,9.40118161505732,0.444406779661017,0.0235245445056236,18.8911959402564,7.65694804473105e-06,0.383935012863243,0.504878546458791
1205,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Bennett et al. 1998","Comte","Ictalurus punctatus_34.45_-96.64",30,34.45,-96.64,"","Connerville Johnston County Oklahoma US",25,40.1,"tmax",0.66,"SD",30,"critical","LOE","0.15",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",9.41413401609455,9.70299185209875,9.40118161505732,0.444406779661017,0.0235245445056236,18.8911959402564,7.65694804473105e-06,0.383935012863243,0.504878546458791
1206,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Bennett et al. 1998","Comte","Ictalurus punctatus_34.45_-96.64",35,34.45,-96.64,"","Connerville Johnston County Oklahoma US",25,42.1,"tmax",0.25,"SD",30,"critical","LOE","0.15",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",9.41413401609455,9.70299185209875,9.40118161505732,0.444406779661017,0.0235245445056236,18.8911959402564,7.65694804473105e-06,0.383935012863243,0.504878546458791
1207,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_34.45_-96.64",20,34.45,-96.64,"","Connerville Johnston County Oklahoma US",20,36.4,"tmax",0.25,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",9.41413401609455,9.70299185209875,9.40118161505732,0.444406779661017,0.0235245445056236,18.8911959402564,7.65694804473105e-06,0.383935012863243,0.504878546458791
